name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,NT1,NT3,NT2,NaP3,NaP2,NaP1
SAUSA300_RS13545,SAUSA300_RS13545,448,209.3,238.7,1.138,0.2,3.1e-01,1.0e+00,0.4385,406,196,166,266,239,217,260
SAUSA300_RS14235,SAUSA300_RS14235,127.7,69,58.7,0.843,-0.2,3.1e-01,1.0e+00,0.4403,408,71,59,77,64,60,52
SAUSA300_RS05115,SAUSA300_RS05115,30.3,17.7,12.7,0.719,-0.5,3.1e-01,1.0e+00,0.4403,409,17,24,12,19,9,10
SAUSA300_RS12155,SAUSA300_RS12155,105.3,57.7,47.7,0.818,-0.3,3.1e-01,1.0e+00,0.4414,410,48,40,85,49,47,47
SAUSA300_RS05350,SAUSA300_RS05350,805.3,425.3,380,0.893,-0.2,3.1e-01,1.0e+00,0.4426,412,448,375,453,413,416,311
SAUSA300_RS10185,SAUSA300_RS10185,20,8,12,1.499,0.6,3.1e-01,1.0e+00,0.4426,412,7,5,12,7,11,18
SAUSA300_RS11535,SAUSA300_RS11535,28.7,11.7,17,1.482,0.6,3.1e-01,1.0e+00,0.4457,415,0,10,25,14,19,18
SAUSA300_RS12265,SAUSA300_RS12265,19,11.3,7.7,0.672,-0.6,3.1e-01,1.0e+00,0.4476,418,13,7,14,12,7,4
SAUSA300_RS08905,SAUSA300_RS08905,38.7,16.7,22,1.329,0.4,3.2e-01,1.0e+00,0.4524,423,23,12,15,21,16,29
SAUSA300_RS04190,SAUSA300_RS04190,25.7,15.3,10.3,0.681,-0.6,3.2e-01,1.0e+00,0.4537,424,15,15,16,5,4,22
SAUSA300_RS07110,SAUSA300_RS07110,82.3,45.3,37,0.814,-0.3,3.2e-01,1.0e+00,0.4557,426,38,56,42,30,48,33
SAUSA300_RS12680,SAUSA300_RS12680,63.7,28.3,35.3,1.242,0.3,3.2e-01,1.0e+00,0.4586,430,23,34,28,38,32,36
SAUSA300_RS12415,SAUSA300_RS12415,21.3,12.7,8.7,0.698,-0.5,3.2e-01,1.0e+00,0.46,431,11,12,15,13,5,8
SAUSA300_RS08230,SAUSA300_RS08230,26,15.3,10.7,0.719,-0.5,3.3e-01,1.0e+00,0.46,432,15,19,12,10,7,15
SAUSA300_RS07880,SAUSA300_RS07880,19.7,8,11.7,1.466,0.6,3.3e-01,1.0e+00,0.46,432,6,6,12,9,17,9
SAUSA300_RS12775,SAUSA300_RS12775,93,42,51,1.204,0.3,3.3e-01,1.0e+00,0.4603,433,48,41,37,58,48,47
SAUSA300_RS08840,SAUSA300_RS08840,146.7,67,79.7,1.186,0.2,3.3e-01,1.0e+00,0.4608,434,77,82,42,84,81,74
SAUSA300_RS09260,SAUSA300_RS09260,61,27,34,1.255,0.3,3.3e-01,1.0e+00,0.4641,438,35,17,29,40,33,29
SAUSA300_RS04905,SAUSA300_RS04905,85.3,38.7,46.7,1.213,0.3,3.3e-01,1.0e+00,0.4646,439,41,29,46,46,42,52
SAUSA300_RS05875,SAUSA300_RS05875,32.3,13.7,18.7,1.368,0.5,3.3e-01,1.0e+00,0.4715,446,22,13,6,12,23,21
SAUSA300_RS03660,SAUSA300_RS03660,17.7,7,10.7,1.506,0.6,3.4e-01,1.0e+00,0.4738,448,7,2,12,15,5,12
SAUSA300_RS12170,SAUSA300_RS12170,82.3,37,45.3,1.218,0.3,3.4e-01,1.0e+00,0.4751,450,28,36,47,39,42,55
SAUSA300_RS04995,SAUSA300_RS04995,15,5.7,9.3,1.625,0.7,3.4e-01,1.0e+00,0.4753,451,0,12,5,12,4,12
SAUSA300_RS14680,SAUSA300_RS14680,19.3,11.7,7.7,0.673,-0.6,3.4e-01,1.0e+00,0.4763,452,5,15,15,9,11,3
SAUSA300_RS06145,SAUSA300_RS06145,55.7,24.3,31.3,1.302,0.4,3.4e-01,1.0e+00,0.479,455,22,39,12,45,31,18
SAUSA300_RS07300,SAUSA300_RS07300,99.3,45,54.3,1.199,0.3,3.5e-01,1.0e+00,0.4839,460,35,47,53,57,42,64
SAUSA300_RS11815,SAUSA300_RS11815,5830.7,2763.7,3067,1.11,0.2,3.5e-01,1.0e+00,0.4874,464,2250,3773,2268,2910,2996,3295
SAUSA300_RS07080,SAUSA300_RS07080,26.3,15.3,11,0.719,-0.5,3.5e-01,1.0e+00,0.4922,469,17,22,7,9,7,17
SAUSA300_RS04030,SAUSA300_RS04030,290,155,135,0.872,-0.2,3.5e-01,1.0e+00,0.4927,470,155,137,173,148,89,168
SAUSA300_RS13790,SAUSA300_RS13790,45.3,25.3,20,0.787,-0.3,3.5e-01,1.0e+00,0.4929,471,19,22,35,22,21,17
SAUSA300_RS04645,SAUSA300_RS04645,1303.3,622,681.3,1.095,0.1,3.6e-01,1.0e+00,0.4941,472,628,663,575,655,715,674
SAUSA300_RS03850,SAUSA300_RS03850,29,12.3,16.7,1.339,0.4,3.6e-01,1.0e+00,0.4951,474,11,17,9,21,16,13
SAUSA300_RS09455,SAUSA300_RS09455,74,41,33,0.815,-0.3,3.6e-01,1.0e+00,0.4953,475,44,53,26,39,25,35
SAUSA300_RS01890,SAUSA300_RS01890,19.3,11.7,7.7,0.696,-0.5,3.6e-01,1.0e+00,0.4957,475,12,10,13,3,7,13
SAUSA300_RS06240,SAUSA300_RS06240,34.3,14.7,19.7,1.317,0.4,3.6e-01,1.0e+00,0.4989,479,22,8,14,24,19,16
SAUSA300_RS13725,SAUSA300_RS13725,226,120.7,105.3,0.872,-0.2,3.6e-01,1.0e+00,0.4991,480,105,143,114,96,85,135
SAUSA300_RS04565,SAUSA300_RS04565,33.7,19.3,14.3,0.749,-0.4,3.6e-01,1.0e+00,0.4997,481,24,15,19,24,11,8
SAUSA300_RS02545,SAUSA300_RS02545,2181,1033.7,1147.3,1.11,0.2,3.6e-01,1.0e+00,0.503,484,891,1267,943,1200,860,1382
SAUSA300_RS06190,SAUSA300_RS06190,110.7,60,50.7,0.846,-0.2,3.7e-01,1.0e+00,0.5097,491,69,56,55,64,35,53
SAUSA300_RS02745,SAUSA300_RS02745,23,9.7,13.3,1.4,0.5,3.7e-01,1.0e+00,0.5114,494,5,12,12,7,13,20
SAUSA300_RS01985,SAUSA300_RS01985,19.7,11.7,8,0.696,-0.5,3.8e-01,1.0e+00,0.5169,499,19,4,12,7,5,12
SAUSA300_RS00460,SAUSA300_RS00460,68.7,37.7,31,0.826,-0.3,3.8e-01,1.0e+00,0.5176,500,39,27,47,29,34,30
SAUSA300_RS02430,SAUSA300_RS02430,158.7,85,73.7,0.866,-0.2,3.8e-01,1.0e+00,0.5176,501,68,80,107,64,75,82
SAUSA300_RS06825,SAUSA300_RS06825,64,28.7,35.3,1.237,0.3,3.8e-01,1.0e+00,0.5184,502,22,17,47,34,34,38
SAUSA300_RS00115,SAUSA300_RS00115,326,172.3,153.7,0.891,-0.2,3.8e-01,1.0e+00,0.5184,503,172,206,139,142,175,144
SAUSA300_RS14610,SAUSA300_RS14610,24.7,10.7,14,1.348,0.4,3.8e-01,1.0e+00,0.5184,503,10,15,7,14,15,13
SAUSA300_RS07035,SAUSA300_RS07035,70.3,39,31.3,0.811,-0.3,3.8e-01,1.0e+00,0.5241,509,41,39,37,33,14,47
SAUSA300_RS03795,SAUSA300_RS03795,68.7,31,37.7,1.214,0.3,3.9e-01,1.0e+00,0.5325,518,28,29,36,53,30,30
SAUSA300_RS05480,SAUSA300_RS05480,50.7,22.3,28.3,1.252,0.3,4.0e-01,1.0e+00,0.5407,527,31,24,12,21,27,37
SAUSA300_RS11875,SAUSA300_RS11875,28,11.7,16.3,1.361,0.4,4.0e-01,1.0e+00,0.541,528,19,7,9,7,27,15
SAUSA300_RS11825,SAUSA300_RS11825,29,16.7,12.3,0.753,-0.4,4.0e-01,1.0e+00,0.5413,528,7,22,21,15,7,15
SAUSA300_RS12005,SAUSA300_RS12005,29.7,12.3,17.3,1.363,0.4,4.0e-01,1.0e+00,0.5413,529,25,6,6,12,27,13
SAUSA300_RS08220,SAUSA300_RS08220,42.7,18.7,24,1.293,0.4,4.0e-01,1.0e+00,0.5427,531,29,19,8,35,12,25
SAUSA300_RS06040,SAUSA300_RS06040,58.3,26,32.3,1.227,0.3,4.0e-01,1.0e+00,0.5447,533,29,19,30,45,21,31
SAUSA300_RS07095,SAUSA300_RS07095,420.7,199.7,221,1.105,0.1,4.0e-01,1.0e+00,0.545,534,173,195,231,226,210,227
SAUSA300_RS06315,SAUSA300_RS06315,369,193.7,175.3,0.906,-0.1,4.0e-01,1.0e+00,0.5472,537,203,192,186,170,187,169
SAUSA300_RS12485,SAUSA300_RS12485,90.3,48.7,41.7,0.847,-0.2,4.1e-01,1.0e+00,0.5481,538,36,53,57,31,48,46
SAUSA300_RS11635,SAUSA300_RS11635,85.3,39,46.3,1.188,0.2,4.1e-01,1.0e+00,0.5481,539,29,35,53,36,54,49
SAUSA300_RS04555,SAUSA300_RS04555,60.3,27.3,33,1.232,0.3,4.1e-01,1.0e+00,0.5481,539,17,38,27,42,19,38
SAUSA300_RS03605,SAUSA300_RS03605,391.3,185.7,205.7,1.108,0.1,4.1e-01,1.0e+00,0.5481,540,206,150,201,193,225,199
SAUSA300_RS09855,SAUSA300_RS09855,185.7,86.7,99,1.134,0.2,4.1e-01,1.0e+00,0.5505,543,99,75,86,86,117,94
SAUSA300_RS12950,SAUSA300_RS12950,112.3,52,60.3,1.158,0.2,4.1e-01,1.0e+00,0.5508,544,58,58,40,64,59,58
SAUSA300_RS03425,SAUSA300_RS03425,58.3,32,26.3,0.825,-0.3,4.1e-01,1.0e+00,0.5536,547,41,32,23,33,23,23
SAUSA300_RS08420,SAUSA300_RS08420,38.7,21.3,17.3,0.799,-0.3,4.1e-01,1.0e+00,0.5545,548,17,19,28,14,18,20
SAUSA300_RS01320,SAUSA300_RS01320,68.7,31.3,37.3,1.194,0.3,4.1e-01,1.0e+00,0.5546,549,33,32,29,32,32,48
SAUSA300_RS06760,SAUSA300_RS06760,47,20.7,26.3,1.268,0.3,4.1e-01,1.0e+00,0.5564,551,34,5,23,29,23,27
SAUSA300_RS06890,SAUSA300_RS06890,56.3,25.3,31,1.22,0.3,4.2e-01,1.0e+00,0.559,555,25,35,16,22,35,36
SAUSA300_RS08580,SAUSA300_RS08580,127,59.3,67.7,1.148,0.2,4.2e-01,1.0e+00,0.5614,557,73,52,53,63,64,76
SAUSA300_RS09085,SAUSA300_RS09085,20,8.3,11.7,1.363,0.4,4.2e-01,1.0e+00,0.5614,558,8,5,12,13,14,8
SAUSA300_RS05275,SAUSA300_RS05275,139.3,65.3,74,1.142,0.2,4.2e-01,1.0e+00,0.5677,565,62,73,61,78,58,86
SAUSA300_RS12580,SAUSA300_RS12580,27.7,15.7,12,0.775,-0.4,4.3e-01,1.0e+00,0.5677,565,12,16,19,10,16,10
SAUSA300_RS06615,SAUSA300_RS06615,19,11.3,7.7,0.72,-0.5,4.3e-01,1.0e+00,0.5697,568,13,16,5,3,7,13
SAUSA300_RS11250,SAUSA300_RS11250,20.7,12,8.7,0.72,-0.5,4.3e-01,1.0e+00,0.5709,570,16,7,13,2,8,16
SAUSA300_RS05260,SAUSA300_RS05260,29.3,12.7,16.7,1.319,0.4,4.3e-01,1.0e+00,0.5728,572,10,12,16,26,5,19
SAUSA300_RS09000,SAUSA300_RS09000,194.7,91.7,103,1.127,0.2,4.3e-01,1.0e+00,0.5728,573,99,107,69,114,99,96
SAUSA300_RS08975,SAUSA300_RS08975,440.7,230.7,210,0.909,-0.1,4.3e-01,1.0e+00,0.5761,577,278,194,220,213,231,186
SAUSA300_RS05360,SAUSA300_RS05360,1016.7,528.7,488,0.923,-0.1,4.3e-01,1.0e+00,0.5761,577,552,463,571,478,504,482
SAUSA300_RS14245,SAUSA300_RS14245,68.7,31.3,37.3,1.181,0.2,4.3e-01,1.0e+00,0.5761,578,28,36,30,42,40,30
SAUSA300_RS09215,SAUSA300_RS09215,55.7,25.3,30.3,1.196,0.3,4.4e-01,1.0e+00,0.5767,579,28,22,26,30,34,27
SAUSA300_RS11530,SAUSA300_RS11530,51.7,28.3,23.3,0.829,-0.3,4.4e-01,1.0e+00,0.5776,580,22,36,27,26,19,25
SAUSA300_RS10265,SAUSA300_RS10265,46,20.7,25.3,1.213,0.3,4.4e-01,1.0e+00,0.5787,582,24,22,16,26,27,23
SAUSA300_RS00900,SAUSA300_RS00900,27,11.7,15.3,1.312,0.4,4.4e-01,1.0e+00,0.5787,583,2,17,16,15,12,19
