name,gene,NT1,NT2,NT3,NaP1,NaP2,NaP3
ENSB:1pHZkWX_VOdhYc5,ENSB:1pHZkWX_VOdhYc5,75,75,52,130,157,148
ENSB:HbbqoWANcP0682j,ENSB:HbbqoWANcP0682j,4,0,0,8,1,4
ENSB:OTN2Bhg_F_Bul5q,ENSB:OTN2Bhg_F_Bul5q,4,0,2,8,4,6
ENSB:plV6f78BwmzxJ9O,ENSB:plV6f78BwmzxJ9O,14,16,28,32,26,34
ENSB:amLDSXRVLKUV3Dd,ENSB:amLDSXRVLKUV3Dd,41,31,52,44,45,38
ENSB:tmg0O_Am_I89yhG,ENSB:tmg0O_Am_I89yhG,2,0,0,2,0,5
ENSB:z1Q71RuHzibDlTH,ENSB:z1Q71RuHzibDlTH,94,126,128,212,150,175
ENSB:x-iTJAXDxZdp01J,ENSB:x-iTJAXDxZdp01J,58,70,36,87,64,65
ENSB:Z-aC2F_XA_H8C61,ENSB:Z-aC2F_XA_H8C61,54,18,62,36,44,30
ENSB:VPTwneSA7XL9rV_,ENSB:VPTwneSA7XL9rV_,6,10,4,22,12,8
ENSB:VOXQHgyecyTD6W_,ENSB:VOXQHgyecyTD6W_,6,0,6,6,6,9
ENSB:H2-OpXNaumAf6sl,ENSB:H2-OpXNaumAf6sl,0,0,0,0,2,0
ENSB:M3S8ZkNUnHntxNP,ENSB:M3S8ZkNUnHntxNP,0,0,0,0,0,0
ENSB:5lABtrl2Pu0AZHk,ENSB:5lABtrl2Pu0AZHk,4,20,12,24,34,23
ENSB:nYDkQUFXR6i4_gn,ENSB:nYDkQUFXR6i4_gn,0,0,0,0,0,2
ENSB:Bd9wzw3OuwNKsIz,ENSB:Bd9wzw3OuwNKsIz,0,0,0,0,0,0
ENSB:mmha1T8TxoX-v8f,ENSB:mmha1T8TxoX-v8f,7,11,9,10,12,12
ENSB:A0QDkWsRbwO_4UE,ENSB:A0QDkWsRbwO_4UE,15,4,10,29,20,21
ENSB:68HbT890S5YB7HZ,ENSB:68HbT890S5YB7HZ,18,22,28,58,34,84
ENSB:qcec5atjNuq38Sp,ENSB:qcec5atjNuq38Sp,6,2,0,6,12,6
ENSB:AGrZifDEYgWvC9N,ENSB:AGrZifDEYgWvC9N,20,14,18,28,30,30
ENSB:TuEZXE8DcwbR1bs,ENSB:TuEZXE8DcwbR1bs,4,12,4,6,5,2
ENSB:obixCeJozUnDn7x,ENSB:obixCeJozUnDn7x,6,6,17,7,11,27
ENSB:PiYl821YEhSusPC,ENSB:PiYl821YEhSusPC,16,9,17,30,31,31
ENSB:OXF7BzYHpKHZi_4,ENSB:OXF7BzYHpKHZi_4,34,30,32,58,61,72
ENSB:QJDoMMISfedWVE2,ENSB:QJDoMMISfedWVE2,13,13,9,13,14,13
ENSB:lwIkWygLogH6p0u,ENSB:lwIkWygLogH6p0u,0,0,0,0,0,0
ENSB:ayBnND9yW6i3YJy,ENSB:ayBnND9yW6i3YJy,24,36,26,32,40,30
ENSB:mUxDdohDOStWrn8,ENSB:mUxDdohDOStWrn8,25,20,38,36,23,22
ENSB:dvrxw6PkWcu7wgB,ENSB:dvrxw6PkWcu7wgB,18,31,18,26,18,24
ENSB:OpCinifXLrGRF05,ENSB:OpCinifXLrGRF05,4,8,6,8,10,16
ENSB:7N7zxNyvgJZKrgg,ENSB:7N7zxNyvgJZKrgg,0,2,0,2,1,3
ENSB:HesLHMKZaCE4jgS,ENSB:HesLHMKZaCE4jgS,1,2,10,10,15,10
ENSB:6j0tp-ddUBN9cMf,ENSB:6j0tp-ddUBN9cMf,31,30,32,23,19,22
ENSB:CCFyHC_1Qe0adEx,ENSB:CCFyHC_1Qe0adEx,31,17,28,6,2,6
ENSB:fQHXcd2dZ6PPPnq,ENSB:fQHXcd2dZ6PPPnq,9,7,8,2,0,0
ENSB:DFqSZIYAani4S5O,ENSB:DFqSZIYAani4S5O,0,1,3,2,5,1
ENSB:xy2z_gHC0SWtNAV,ENSB:xy2z_gHC0SWtNAV,17,20,19,49,27,30
ENSB:EEhVORtI68vQzVH,ENSB:EEhVORtI68vQzVH,46,39,42,112,86,77
ENSB:47MAmvkLalg0WfO,ENSB:47MAmvkLalg0WfO,28,48,43,84,82,92
ENSB:s9OawJtQmBSl_VY,ENSB:s9OawJtQmBSl_VY,20,11,24,4,18,8
ENSB:4vzN1dtjIfGTdEJ,ENSB:4vzN1dtjIfGTdEJ,0,6,6,0,0,0
ENSB:jo6U4Uiau9DOTkD,ENSB:jo6U4Uiau9DOTkD,12,6,22,25,24,22
ENSB:Bv0cdTVWVpHDfEJ,ENSB:Bv0cdTVWVpHDfEJ,5,8,3,10,9,4
ENSB:38RiazGoucIBxff,ENSB:38RiazGoucIBxff,55,51,38,82,70,111
ENSB:WnOjcSr7zH9lnek,ENSB:WnOjcSr7zH9lnek,75,108,100,143,112,105
ENSB:DsNZJ06Lno73G2f,ENSB:DsNZJ06Lno73G2f,76,94,102,154,134,116
ENSB:gblx6a3i_Ikldmu,ENSB:gblx6a3i_Ikldmu,8,4,10,2,14,8
ENSB:7bGWseOgUOQGouN,ENSB:7bGWseOgUOQGouN,0,4,0,0,0,1
ENSB:fcAw8zACmqASGfd,ENSB:fcAw8zACmqASGfd,38,54,21,16,40,30
ENSB:CsTvoavz79Shu9x,ENSB:CsTvoavz79Shu9x,8,0,6,2,11,2
ENSB:n5Y-JnBtx7__e3q,ENSB:n5Y-JnBtx7__e3q,11,10,24,53,39,49
ENSB:tQcshO18y2ZuU4o,ENSB:tQcshO18y2ZuU4o,1,4,3,8,4,0
ENSB:dvd3Yk5OKNiP8YY,ENSB:dvd3Yk5OKNiP8YY,0,0,0,0,4,0
ENSB:lE3BkpcJhgBenip,ENSB:lE3BkpcJhgBenip,94,70,66,234,262,254
ENSB:BJddyyEuhPNKRM0,ENSB:BJddyyEuhPNKRM0,1,0,0,2,7,6
ENSB:ZcqZzFAWqZ_9Z9S,ENSB:ZcqZzFAWqZ_9Z9S,4,6,6,42,32,35
ENSB:XSKOVKqXyajXvBz,ENSB:XSKOVKqXyajXvBz,0,0,0,1,1,0
ENSB:QeExcmFcDE4BIYB,ENSB:QeExcmFcDE4BIYB,0,4,6,44,31,41
ENSB:pyHg6E_M1hsGfSe,ENSB:pyHg6E_M1hsGfSe,2,4,2,30,30,35
ENSB:WhnQhL2MQUkVgpE,ENSB:WhnQhL2MQUkVgpE,0,0,1,0,1,1
ENSB:v0jDRD1xsAvrx5A,ENSB:v0jDRD1xsAvrx5A,66,60,64,131,108,124
ENSB:dQNh1U2riJTIDs8,ENSB:dQNh1U2riJTIDs8,2,0,6,8,4,2
ENSB:Inq4ybFDV57Vvyw,ENSB:Inq4ybFDV57Vvyw,18,14,22,34,21,20
ENSB:NE2U9_PIS08o2Bh,ENSB:NE2U9_PIS08o2Bh,17,26,15,3,4,0
ENSB:ILYNMXwxSktJfA4,ENSB:ILYNMXwxSktJfA4,651,540,566,140,118,142
ENSB:KNMr8-o5j-2Nxpm,ENSB:KNMr8-o5j-2Nxpm,8,7,2,0,0,0
ENSB:gGONYjVxzcT9oiu,ENSB:gGONYjVxzcT9oiu,0,1,2,2,0,0
ENSB:IRe75X1AWu8qa5y,ENSB:IRe75X1AWu8qa5y,231,209,210,142,155,119
ENSB:i6oJAFAb_mHwPxp,ENSB:i6oJAFAb_mHwPxp,2,0,0,0,2,1
ENSB:MfFZ7o96QztnpXS,ENSB:MfFZ7o96QztnpXS,0,0,0,0,0,0
ENSB:eGiIREyfbFoXb-_,ENSB:eGiIREyfbFoXb-_,8,6,0,0,2,0
ENSB:9euc1wQjGpVM3tA,ENSB:9euc1wQjGpVM3tA,0,0,0,0,0,0
ENSB:NKgerrKY-_OQt5c,ENSB:NKgerrKY-_OQt5c,0,0,0,0,2,0
ENSB:pM35fHUX_ByUEfz,ENSB:pM35fHUX_ByUEfz,19,16,4,12,8,12
ENSB:xjBposMFySl6Tf6,ENSB:xjBposMFySl6Tf6,4,6,2,0,2,2
ENSB:lbmqEoI-28se-5N,ENSB:lbmqEoI-28se-5N,28,28,14,16,22,12
ENSB:WVXcutIECGU2svM,ENSB:WVXcutIECGU2svM,0,1,0,0,0,2
ENSB:GusqsHnfo6KnzkG,ENSB:GusqsHnfo6KnzkG,5,3,2,2,0,0
ENSB:gEelCoLFt_-CQMm,ENSB:gEelCoLFt_-CQMm,2,4,0,0,0,1
ENSB:vBQTjEsNz4_Ossd,ENSB:vBQTjEsNz4_Ossd,0,0,0,2,0,0
ENSB:Oow5r2zYi4nCcon,ENSB:Oow5r2zYi4nCcon,10,9,4,2,3,7
ENSB:DrCHQUi-Ycf0Ex1,ENSB:DrCHQUi-Ycf0Ex1,2,0,0,0,0,2
ENSB:RkidYHbodGWCNLW,ENSB:RkidYHbodGWCNLW,0,0,0,2,0,0
ENSB:h2rSBG3H7d5nW8K,ENSB:h2rSBG3H7d5nW8K,2,2,0,0,0,0
ENSB:Dn1okZrlXBCAWFF,ENSB:Dn1okZrlXBCAWFF,8,9,8,0,4,2
ENSB:8cPLiXQv46GxIOM,ENSB:8cPLiXQv46GxIOM,1,1,0,2,0,0
ENSB:V4Z-QY1Ym2xmxHl,ENSB:V4Z-QY1Ym2xmxHl,2,4,2,4,0,0
ENSB:j2ST-n5hmLQfckb,ENSB:j2ST-n5hmLQfckb,0,6,2,0,0,0
ENSB:ea2pD30Fp8TDrXP,ENSB:ea2pD30Fp8TDrXP,0,0,0,0,0,0
ENSB:-ldrVlY46eTfwN8,ENSB:-ldrVlY46eTfwN8,2,2,0,0,0,0
ENSB:VfNTdMfw8pwTTlI,ENSB:VfNTdMfw8pwTTlI,3,6,4,14,7,7
ENSB:ISu-CyJybfQmK6M,ENSB:ISu-CyJybfQmK6M,2,0,0,2,0,5
ENSB:qRL6i9DVQ-lXm7l,ENSB:qRL6i9DVQ-lXm7l,0,0,0,0,0,0
ENSB:gE3wR4rfP2H6WtQ,ENSB:gE3wR4rfP2H6WtQ,2,2,0,2,1,3
ENSB:wFqllbsERcdWLvT,ENSB:wFqllbsERcdWLvT,3,0,0,0,0,1
ENSB:LVqvjQN0ubED-3t,ENSB:LVqvjQN0ubED-3t,1,0,0,0,0,0
ENSB:s_h8QgkvelwqGHn,ENSB:s_h8QgkvelwqGHn,6,2,0,0,4,6
ENSB:x4aSVONJOAcujp3,ENSB:x4aSVONJOAcujp3,0,0,0,0,0,0
ENSB:lYzUPZyPGJxhSBv,ENSB:lYzUPZyPGJxhSBv,0,3,0,1,2,2
ENSB:ALClGo8igBG_Y0g,ENSB:ALClGo8igBG_Y0g,0,0,0,0,0,0
ENSB:A2ikVxFG1h7PWBE,ENSB:A2ikVxFG1h7PWBE,1,0,0,0,1,0
ENSB:WmDSgFS6scjNGHG,ENSB:WmDSgFS6scjNGHG,2,0,0,0,2,0
ENSB:iH3VIOGXqKCUaW_,ENSB:iH3VIOGXqKCUaW_,0,2,0,0,2,0
ENSB:OU8fSlKecGaFhyY,ENSB:OU8fSlKecGaFhyY,0,2,2,0,2,0
ENSB:Ml_WIj0_FBFDN5I,ENSB:Ml_WIj0_FBFDN5I,2,3,2,0,2,8
ENSB:k01F-u_C7xGeA_S,ENSB:k01F-u_C7xGeA_S,0,0,2,0,0,0
ENSB:GKyWl5kNXqEI1cs,ENSB:GKyWl5kNXqEI1cs,2,0,0,0,2,0
ENSB:qVhDBT-hMwzZJ30,ENSB:qVhDBT-hMwzZJ30,6,8,2,0,7,4
ENSB:EvOxPbHRBXo71SI,ENSB:EvOxPbHRBXo71SI,3,4,10,6,4,4
ENSB:JmZzEkGZPRT3pay,ENSB:JmZzEkGZPRT3pay,0,2,0,0,2,1
ENSB:a0NNhV_gEEpyWYE,ENSB:a0NNhV_gEEpyWYE,0,0,0,4,0,4
ENSB:fmXavA5ok-NqVGM,ENSB:fmXavA5ok-NqVGM,0,4,0,2,0,2
ENSB:htj4XXCjj6CXsog,ENSB:htj4XXCjj6CXsog,0,0,0,0,2,2
ENSB:Mmvko3WbYyZ-c01,ENSB:Mmvko3WbYyZ-c01,0,3,0,2,3,0
ENSB:_ikhv5xpIwrfNhq,ENSB:_ikhv5xpIwrfNhq,44,70,17,15,37,14
ENSB:VmLTHiC1fgXzgpw,ENSB:VmLTHiC1fgXzgpw,0,2,0,0,1,0
ENSB:2vvjVxeSOSe5TX7,ENSB:2vvjVxeSOSe5TX7,17,10,2,2,9,12
ENSB:j6-0WxH5jnphakm,ENSB:j6-0WxH5jnphakm,6,7,4,0,2,5
ENSB:SwdFt16pU3Ab_md,ENSB:SwdFt16pU3Ab_md,4,5,0,0,0,1
ENSB:Byk-EwquUS8Iuw9,ENSB:Byk-EwquUS8Iuw9,2,0,0,0,0,0
ENSB:kmYFQhkp46i4Tki,ENSB:kmYFQhkp46i4Tki,4,2,2,0,2,2
ENSB:XleAfxv7eM3Pihp,ENSB:XleAfxv7eM3Pihp,0,0,2,0,1,0
ENSB:e2EzZJZIiIQA486,ENSB:e2EzZJZIiIQA486,0,0,0,3,0,0
ENSB:fOKyRN-PE636Sxk,ENSB:fOKyRN-PE636Sxk,0,2,5,1,0,0
ENSB:POmb6ptiNPLwCIX,ENSB:POmb6ptiNPLwCIX,0,0,0,2,0,8
ENSB:o9yasPd-QzjS3ol,ENSB:o9yasPd-QzjS3ol,8,4,10,8,4,6
ENSB:AFYb_e0kZNeprcy,ENSB:AFYb_e0kZNeprcy,4,4,0,0,2,5
ENSB:O-n5efEnLvlHFYd,ENSB:O-n5efEnLvlHFYd,142,136,208,22,8,12
ENSB:fI1kWPZYCRfiWzo,ENSB:fI1kWPZYCRfiWzo,95,103,86,4,12,14
ENSB:xFROKVBuIQg4ESS,ENSB:xFROKVBuIQg4ESS,92,98,106,106,66,92
ENSB:1eDW-cQS-h54lKP,ENSB:1eDW-cQS-h54lKP,0,2,0,0,0,0
ENSB:5vMGoAquIDN3xJ4,ENSB:5vMGoAquIDN3xJ4,0,0,0,0,0,0
ENSB:geEJSjRNELfWkRD,ENSB:geEJSjRNELfWkRD,22,14,12,10,2,6
ENSB:pUZFwxi5hhrNlb8,ENSB:pUZFwxi5hhrNlb8,22,16,32,50,26,33
ENSB:qfz944e1zwD1DU6,ENSB:qfz944e1zwD1DU6,6,8,8,1,9,10
ENSB:PrqnXi34GU1DF8A,ENSB:PrqnXi34GU1DF8A,2,0,0,2,0,0
ENSB:saNmVRmcaH9c0Dh,ENSB:saNmVRmcaH9c0Dh,85,102,90,223,234,277
ENSB:CR2nQqfwf8PL-qS,ENSB:CR2nQqfwf8PL-qS,22,12,4,46,49,33
ENSB:dtI2rlJlYHQYK62,ENSB:dtI2rlJlYHQYK62,2,0,0,6,4,4
ENSB:YsgZ4B1LoDdFzcA,ENSB:YsgZ4B1LoDdFzcA,34,34,34,54,51,54
ENSB:RlFzr7yJfvx6-VU,ENSB:RlFzr7yJfvx6-VU,2,0,4,8,7,7
ENSB:Vv6aph490xZjKVU,ENSB:Vv6aph490xZjKVU,83,75,63,66,76,74
ENSB:3RK9usWLJGq_PRB,ENSB:3RK9usWLJGq_PRB,3975,4916,2980,1559,1776,1901
ENSB:qgXJHixUDgTVTPp,ENSB:qgXJHixUDgTVTPp,5578,6030,7178,3339,2788,2773
ENSB:ICNo0_wQFp4hqMr,ENSB:ICNo0_wQFp4hqMr,305,381,424,183,150,141
ENSB:ixEWu5uMHsLvvn8,ENSB:ixEWu5uMHsLvvn8,4062,3881,3704,1844,1987,1680
ENSB:-VnEVIo5JXPmr9s,ENSB:-VnEVIo5JXPmr9s,4346,4660,5679,3028,2636,2545
ENSB:6R11PYy6mU9w6VQ,ENSB:6R11PYy6mU9w6VQ,25,40,42,36,42,26
ENSB:s04LcWO7xVDVAye,ENSB:s04LcWO7xVDVAye,35,8,33,73,42,80
ENSB:mCDQhrGWwHb4itK,ENSB:mCDQhrGWwHb4itK,0,0,0,6,7,2
ENSB:85MyqeVCAOBQ3g4,ENSB:85MyqeVCAOBQ3g4,0,0,0,0,1,0
ENSB:5wMLcq4-okJDJGu,ENSB:5wMLcq4-okJDJGu,0,2,2,0,0,3
ENSB:rJwbXNWKRFlgXvj,ENSB:rJwbXNWKRFlgXvj,8,6,2,4,2,5
ENSB:7xtyOlAtCNzDNvc,ENSB:7xtyOlAtCNzDNvc,14,4,12,16,18,14
ENSB:CkYYIoObXZlfTqx,ENSB:CkYYIoObXZlfTqx,0,6,2,6,6,4
ENSB:bxVgzj445WLgHK2,ENSB:bxVgzj445WLgHK2,2,2,0,4,2,0
ENSB:Pp7ozquf1hNaFVg,ENSB:Pp7ozquf1hNaFVg,8,10,4,7,8,6
ENSB:01pDwMU4YFhXutB,ENSB:01pDwMU4YFhXutB,2,0,0,0,0,4
ENSB:x_Opzg1UHvlVsAI,ENSB:x_Opzg1UHvlVsAI,0,0,0,2,0,0
ENSB:IBRf1WD-OePgaVk,ENSB:IBRf1WD-OePgaVk,0,0,0,0,0,2
ENSB:EmMoIIx0sfzlC6F,ENSB:EmMoIIx0sfzlC6F,42,49,26,22,30,45
ENSB:nfi8mzHKAr8qoaE,ENSB:nfi8mzHKAr8qoaE,95,92,43,36,56,44
ENSB:O7EDa2UZ1aXNGkR,ENSB:O7EDa2UZ1aXNGkR,4,2,12,6,11,4
ENSB:ocvZ7J6gGTNjqTU,ENSB:ocvZ7J6gGTNjqTU,164,123,77,61,68,74
ENSB:gp0ZiGhSNlEgeMg,ENSB:gp0ZiGhSNlEgeMg,123,103,98,78,100,111
ENSB:PTFR218PGv6iFfy,ENSB:PTFR218PGv6iFfy,84,100,114,132,72,102
ENSB:W5mgKdaxYVT8347,ENSB:W5mgKdaxYVT8347,65,62,63,81,53,81
ENSB:opimZbNoJVmJ-DW,ENSB:opimZbNoJVmJ-DW,21,23,27,36,25,30
ENSB:dWViOStx6AtG1il,ENSB:dWViOStx6AtG1il,21,27,27,39,30,41
ENSB:qghXs9dRtz1EJbi,ENSB:qghXs9dRtz1EJbi,6,8,9,16,5,10
ENSB:KI4HGgJsfdmEQLL,ENSB:KI4HGgJsfdmEQLL,18,24,22,18,23,14
ENSB:3ELjanwnQc6abhj,ENSB:3ELjanwnQc6abhj,29,35,26,40,38,20
ENSB:d3blqaGTOtEBMJn,ENSB:d3blqaGTOtEBMJn,2,2,6,0,6,0
ENSB:Bm_9dRDrDE_nKOR,ENSB:Bm_9dRDrDE_nKOR,12,2,0,5,3,16
ENSB:Uu6t69fhX6NI0_P,ENSB:Uu6t69fhX6NI0_P,4,0,0,10,20,16
ENSB:KJ15xwfhIuB3FEO,ENSB:KJ15xwfhIuB3FEO,4,3,0,13,9,8
ENSB:6hQdISgiU8ukS2t,ENSB:6hQdISgiU8ukS2t,14,13,10,15,23,13
ENSB:YYz7xN4NaQ6NEFw,ENSB:YYz7xN4NaQ6NEFw,98,79,70,200,272,266
ENSB:Wz1kgfrci6PzACj,ENSB:Wz1kgfrci6PzACj,15,24,16,81,81,73
ENSB:u0FuPnfaBPeR0MT,ENSB:u0FuPnfaBPeR0MT,6,2,7,18,8,20
ENSB:zttNIsOI8phQLlj,ENSB:zttNIsOI8phQLlj,34,25,20,68,52,97
ENSB:AAFReH46ubLB7wT,ENSB:AAFReH46ubLB7wT,0,2,4,2,0,0
ENSB:kvAmzF-QWtcCEIq,ENSB:kvAmzF-QWtcCEIq,6,1,0,2,7,4
ENSB:6vKykvgL5EnC1X2,ENSB:6vKykvgL5EnC1X2,12,8,18,14,15,6
ENSB:8ABfbaNgrVqjYfl,ENSB:8ABfbaNgrVqjYfl,3,2,2,2,2,2
ENSB:IjoMmrV7Wns1_XZ,ENSB:IjoMmrV7Wns1_XZ,20,6,10,12,12,4
ENSB:AhM0eeTH2RaPNV2,ENSB:AhM0eeTH2RaPNV2,0,8,4,0,0,0
ENSB:WeE9IPu8vvYEZek,ENSB:WeE9IPu8vvYEZek,56,58,36,60,92,60
ENSB:9STZFgN8oBfJ_w9,ENSB:9STZFgN8oBfJ_w9,63,49,69,145,170,175
ENSB:wCRkQ8_MDr9AYlC,ENSB:wCRkQ8_MDr9AYlC,26,10,14,79,133,74
ENSB:MlmP0zgWHijcmUr,ENSB:MlmP0zgWHijcmUr,1,4,2,18,17,28
ENSB:y_P4tQPYPD6HY0-,ENSB:y_P4tQPYPD6HY0-,121,182,100,162,234,191
ENSB:aaiTe2Do8JT-uds,ENSB:aaiTe2Do8JT-uds,1,0,4,3,1,6
ENSB:V-VGFQFPzcufSDL,ENSB:V-VGFQFPzcufSDL,1,5,3,5,5,4
ENSB:07TyHkAd5itmAEU,ENSB:07TyHkAd5itmAEU,8,15,12,24,29,26
ENSB:iGKb0wec9k8qxjk,ENSB:iGKb0wec9k8qxjk,13,11,6,19,9,2
ENSB:PVaRjakpgzfQKZ6,ENSB:PVaRjakpgzfQKZ6,95,96,76,76,74,58
ENSB:cvyTXOZWoyPv5fF,ENSB:cvyTXOZWoyPv5fF,0,2,0,0,0,0
ENSB:HEVn6hEWwtdDVBZ,ENSB:HEVn6hEWwtdDVBZ,1,0,0,0,2,0
ENSB:QzF7iGj8ryBolmG,ENSB:QzF7iGj8ryBolmG,0,0,0,0,0,0
ENSB:j_Bmkpo06ajXVpt,ENSB:j_Bmkpo06ajXVpt,2,0,0,0,0,0
ENSB:ZXbIK97lU6sICdd,ENSB:ZXbIK97lU6sICdd,0,0,0,0,0,0
ENSB:jAUg4YKdhv189w0,ENSB:jAUg4YKdhv189w0,18,32,22,20,10,23
ENSB:IKvw5gWj5L_TY37,ENSB:IKvw5gWj5L_TY37,4,0,2,12,4,8
ENSB:FRyGpdVw9FA07fw,ENSB:FRyGpdVw9FA07fw,28,34,24,18,15,22
ENSB:TB3r9Nwv-8Ch8nQ,ENSB:TB3r9Nwv-8Ch8nQ,51,51,69,46,19,33
ENSB:vky5VimCctx559X,ENSB:vky5VimCctx559X,2,6,5,4,2,3
ENSB:u8OsY1eHQ3dPhjk,ENSB:u8OsY1eHQ3dPhjk,83,118,109,135,98,112
ENSB:rYvBWSCgDkgSN9K,ENSB:rYvBWSCgDkgSN9K,359,391,322,349,335,310
ENSB:AMK7IIMPQDV126y,ENSB:AMK7IIMPQDV126y,145,128,180,189,156,183
ENSB:6EComczjdQLKaWy,ENSB:6EComczjdQLKaWy,113,152,154,193,189,180
ENSB:7bJ2eK2PmMYUctC,ENSB:7bJ2eK2PmMYUctC,67,75,72,111,64,104
ENSB:XW7nMiWxKgKjvu8,ENSB:XW7nMiWxKgKjvu8,60,69,55,86,98,86
ENSB:p0XWW-unUQyy0Kd,ENSB:p0XWW-unUQyy0Kd,73,80,99,131,99,125
ENSB:2FerXOoiCBmp5kt,ENSB:2FerXOoiCBmp5kt,280,311,326,554,467,572
ENSB:TiLjLLtILsdM6CW,ENSB:TiLjLLtILsdM6CW,152,126,111,103,127,100
ENSB:t2_AEU7k1pnc0MS,ENSB:t2_AEU7k1pnc0MS,542,506,517,740,722,751
ENSB:Uwi59OnzbYpMk91,ENSB:Uwi59OnzbYpMk91,378,374,296,617,413,443
ENSB:gXDzKwGCLPxsF6u,ENSB:gXDzKwGCLPxsF6u,852,794,657,887,991,777
ENSB:rHTDbHUW_QiF137,ENSB:rHTDbHUW_QiF137,318,294,185,362,318,257
ENSB:FgVJkFv3bGFbz2Y,ENSB:FgVJkFv3bGFbz2Y,0,0,2,0,0,0
ENSB:vUnObpjNwv87zK0,ENSB:vUnObpjNwv87zK0,2,0,2,0,0,4
ENSB:WkryJqMeoUOvi-P,ENSB:WkryJqMeoUOvi-P,22,16,16,8,15,8
ENSB:WLbG_5Fydp8Bw7c,ENSB:WLbG_5Fydp8Bw7c,10,12,14,15,15,10
ENSB:13NEdr9606ESBbx,ENSB:13NEdr9606ESBbx,3,0,4,5,8,7
ENSB:sq3OGZ3rkHC5MiO,ENSB:sq3OGZ3rkHC5MiO,12,21,12,18,12,22
ENSB:zPhmiHvysZCgEGo,ENSB:zPhmiHvysZCgEGo,111,70,82,56,56,79
ENSB:5JhoRswlgqYPVb7,ENSB:5JhoRswlgqYPVb7,448,546,510,412,384,412
ENSB:YEigWp7aROftnaW,ENSB:YEigWp7aROftnaW,28,57,52,36,30,56
ENSB:EvqtaTK3k9k1Vee,ENSB:EvqtaTK3k9k1Vee,98,75,100,70,51,74
ENSB:zAXwM9V00LEv3j4,ENSB:zAXwM9V00LEv3j4,566,516,430,662,660,648
ENSB:h4IcqqYV2opNYoY,ENSB:h4IcqqYV2opNYoY,2,0,0,4,0,0
ENSB:pVoSC3RitpxwmnA,ENSB:pVoSC3RitpxwmnA,16,16,14,34,10,20
ENSB:Xzyob_50AUhLguH,ENSB:Xzyob_50AUhLguH,2,8,4,20,10,22
ENSB:MY0bFa42N58pAEI,ENSB:MY0bFa42N58pAEI,0,0,0,2,22,8
ENSB:5k1c6iuCDHAasWY,ENSB:5k1c6iuCDHAasWY,0,4,4,8,6,2
ENSB:Ax2NlfNJwdp-Vdb,ENSB:Ax2NlfNJwdp-Vdb,2,6,8,8,6,10
ENSB:mA8rScqZkI7zA6y,ENSB:mA8rScqZkI7zA6y,6,13,8,8,11,18
ENSB:lVlqz4qX64QGdiz,ENSB:lVlqz4qX64QGdiz,8,6,8,4,4,6
ENSB:poCUeKqMLrtPyC8,ENSB:poCUeKqMLrtPyC8,12,16,10,20,22,34
ENSB:374nMt91OvUuK8x,ENSB:374nMt91OvUuK8x,109,139,144,105,102,96
ENSB:D_SSm3jkFf2ry6a,ENSB:D_SSm3jkFf2ry6a,201,194,248,253,263,215
ENSB:-11XxuC_Szq4lj5,ENSB:-11XxuC_Szq4lj5,46,50,70,90,55,62
ENSB:D2ceMwle4AVP4_Y,ENSB:D2ceMwle4AVP4_Y,26,18,22,14,12,24
ENSB:_4bc2nrwjsTvLOX,ENSB:_4bc2nrwjsTvLOX,6,10,18,28,14,18
ENSB:nt2fD4Tyj-MDy1v,ENSB:nt2fD4Tyj-MDy1v,18,23,30,30,22,30
ENSB:KBszdZSJkrmqiYK,ENSB:KBszdZSJkrmqiYK,0,21,8,22,22,16
ENSB:orYqb1txXsuC1oC,ENSB:orYqb1txXsuC1oC,0,1,2,0,0,0
ENSB:FdYXgzGKTw8S2-t,ENSB:FdYXgzGKTw8S2-t,8,4,4,2,0,2
ENSB:wPk0ElyzMgbR8Ty,ENSB:wPk0ElyzMgbR8Ty,105,94,174,147,122,150
ENSB:R44cX1_O7X22B5X,ENSB:R44cX1_O7X22B5X,1,2,0,0,4,2
ENSB:o4FJXMPdFMrEdmu,ENSB:o4FJXMPdFMrEdmu,3,11,8,2,8,2
ENSB:ZMq-20EjaaCRqhc,ENSB:ZMq-20EjaaCRqhc,12,10,12,78,108,60
ENSB:UkmqdDDhva23dpU,ENSB:UkmqdDDhva23dpU,2,2,0,0,0,3
ENSB:w830CXMfG_sLVwb,ENSB:w830CXMfG_sLVwb,0,2,0,0,0,0
ENSB:cG08M-Mpnnpu4ub,ENSB:cG08M-Mpnnpu4ub,24,24,16,30,32,34
ENSB:Cd7ho2kr5JbYBU3,ENSB:Cd7ho2kr5JbYBU3,4,12,16,12,12,14
ENSB:gAgx6SZ9zBndXoC,ENSB:gAgx6SZ9zBndXoC,202,191,262,227,231,230
ENSB:joeqPqKByweZPps,ENSB:joeqPqKByweZPps,1052,890,783,772,812,831
ENSB:LaW0pigiTY-hjrR,ENSB:LaW0pigiTY-hjrR,538,440,277,346,514,390
ENSB:DgcVEhn82EHQCJY,ENSB:DgcVEhn82EHQCJY,188,132,99,127,140,125
ENSB:JVYW4VCaKo4tnuv,ENSB:JVYW4VCaKo4tnuv,331,264,224,251,263,260
ENSB:3YMye-2z1-uk_tZ,ENSB:3YMye-2z1-uk_tZ,10,14,15,12,6,10
